State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
32,14,District - Thiruvananthapuram  14,Urban,20-29, KERALA, Thiruvananthapuram,Male,In hearing,101
32,14,District - Thiruvananthapuram  14,Urban,30-39, KERALA, Thiruvananthapuram,Male,In hearing,107
32,14,District - Thiruvananthapuram  14,Urban,40-49, KERALA, Thiruvananthapuram,Male,In hearing,116
32,14,District - Thiruvananthapuram  14,Urban,50-59, KERALA, Thiruvananthapuram,Male,In hearing,114
32,14,District - Thiruvananthapuram  14,Urban,60-69, KERALA, Thiruvananthapuram,Male,In hearing,116
32,14,District - Thiruvananthapuram  14,Urban,70-79, KERALA, Thiruvananthapuram,Male,In hearing,102
32,14,District - Thiruvananthapuram  14,Urban,80-89, KERALA, Thiruvananthapuram,Male,In hearing,53
32,14,District - Thiruvananthapuram  14,Urban,90+, KERALA, Thiruvananthapuram,Male,In hearing,9
32,14,District - Thiruvananthapuram  14,Urban,Age not stated, KERALA, Thiruvananthapuram,Male,In hearing,7
32,1,District - Kasaragod  01,Rural,0-4, KERALA, Kasaragod,Female,In hearing,14
32,1,District - Kasaragod  01,Rural,5-9, KERALA, Kasaragod,Female,In hearing,66
32,1,District - Kasaragod  01,Rural,10-19, KERALA, Kasaragod,Female,In hearing,120
32,1,District - Kasaragod  01,Rural,20-29, KERALA, Kasaragod,Female,In hearing,101
32,1,District - Kasaragod  01,Rural,30-39, KERALA, Kasaragod,Female,In hearing,121
32,1,District - Kasaragod  01,Rural,40-49, KERALA, Kasaragod,Female,In hearing,122
32,1,District - Kasaragod  01,Rural,50-59, KERALA, Kasaragod,Female,In hearing,138
32,1,District - Kasaragod  01,Rural,60-69, KERALA, Kasaragod,Female,In hearing,214
32,1,District - Kasaragod  01,Rural,70-79, KERALA, Kasaragod,Female,In hearing,232
32,1,District - Kasaragod  01,Rural,80-89, KERALA, Kasaragod,Female,In hearing,128
32,1,District - Kasaragod  01,Rural,90+, KERALA, Kasaragod,Female,In hearing,25
32,1,District - Kasaragod  01,Rural,Age not stated, KERALA, Kasaragod,Female,In hearing,1
32,1,District - Kasaragod  01,Urban,0-4, KERALA, Kasaragod,Female,In hearing,3
32,1,District - Kasaragod  01,Urban,5-9, KERALA, Kasaragod,Female,In hearing,10
32,1,District - Kasaragod  01,Urban,10-19, KERALA, Kasaragod,Female,In hearing,24
32,1,District - Kasaragod  01,Urban,20-29, KERALA, Kasaragod,Female,In hearing,25
32,1,District - Kasaragod  01,Urban,30-39, KERALA, Kasaragod,Female,In hearing,21
32,1,District - Kasaragod  01,Urban,40-49, KERALA, Kasaragod,Female,In hearing,26
32,1,District - Kasaragod  01,Urban,50-59, KERALA, Kasaragod,Female,In hearing,28
32,1,District - Kasaragod  01,Urban,60-69, KERALA, Kasaragod,Female,In hearing,53
32,1,District - Kasaragod  01,Urban,70-79, KERALA, Kasaragod,Female,In hearing,54
32,1,District - Kasaragod  01,Urban,80-89, KERALA, Kasaragod,Female,In hearing,16
32,1,District - Kasaragod  01,Urban,90+, KERALA, Kasaragod,Female,In hearing,4
32,1,District - Kasaragod  01,Urban,Age not stated, KERALA, Kasaragod,Female,In hearing,0
32,2,District - Kannur  02,Rural,0-4, KERALA, Kannur,Female,In hearing,15
32,2,District - Kannur  02,Rural,5-9, KERALA, Kannur,Female,In hearing,49
32,2,District - Kannur  02,Rural,10-19, KERALA, Kannur,Female,In hearing,173
32,2,District - Kannur  02,Rural,20-29, KERALA, Kannur,Female,In hearing,121
32,2,District - Kannur  02,Rural,30-39, KERALA, Kannur,Female,In hearing,131
32,2,District - Kannur  02,Rural,40-49, KERALA, Kannur,Female,In hearing,146
32,2,District - Kannur  02,Rural,50-59, KERALA, Kannur,Female,In hearing,157
32,2,District - Kannur  02,Rural,60-69, KERALA, Kannur,Female,In hearing,285
32,2,District - Kannur  02,Rural,70-79, KERALA, Kannur,Female,In hearing,365
32,2,District - Kannur  02,Rural,80-89, KERALA, Kannur,Female,In hearing,298
32,2,District - Kannur  02,Rural,90+, KERALA, Kannur,Female,In hearing,80
32,2,District - Kannur  02,Rural,Age not stated, KERALA, Kannur,Female,In hearing,0
32,2,District - Kannur  02,Urban,0-4, KERALA, Kannur,Female,In hearing,16
32,2,District - Kannur  02,Urban,5-9, KERALA, Kannur,Female,In hearing,44
32,2,District - Kannur  02,Urban,10-19, KERALA, Kannur,Female,In hearing,128
32,2,District - Kannur  02,Urban,20-29, KERALA, Kannur,Female,In hearing,110
32,2,District - Kannur  02,Urban,30-39, KERALA, Kannur,Female,In hearing,133
32,2,District - Kannur  02,Urban,40-49, KERALA, Kannur,Female,In hearing,125
32,2,District - Kannur  02,Urban,50-59, KERALA, Kannur,Female,In hearing,142
32,2,District - Kannur  02,Urban,60-69, KERALA, Kannur,Female,In hearing,311
32,2,District - Kannur  02,Urban,70-79, KERALA, Kannur,Female,In hearing,384
32,2,District - Kannur  02,Urban,80-89, KERALA, Kannur,Female,In hearing,259
32,2,District - Kannur  02,Urban,90+, KERALA, Kannur,Female,In hearing,59
32,2,District - Kannur  02,Urban,Age not stated, KERALA, Kannur,Female,In hearing,0
32,3,District - Wayanad  03,Rural,0-4, KERALA, Wayanad,Female,In hearing,20
32,3,District - Wayanad  03,Rural,5-9, KERALA, Wayanad,Female,In hearing,43
32,3,District - Wayanad  03,Rural,10-19, KERALA, Wayanad,Female,In hearing,104
32,3,District - Wayanad  03,Rural,20-29, KERALA, Wayanad,Female,In hearing,114
32,3,District - Wayanad  03,Rural,30-39, KERALA, Wayanad,Female,In hearing,102
32,3,District - Wayanad  03,Rural,40-49, KERALA, Wayanad,Female,In hearing,93
32,3,District - Wayanad  03,Rural,50-59, KERALA, Wayanad,Female,In hearing,81
32,3,District - Wayanad  03,Rural,60-69, KERALA, Wayanad,Female,In hearing,160
32,3,District - Wayanad  03,Rural,70-79, KERALA, Wayanad,Female,In hearing,151
32,3,District - Wayanad  03,Rural,80-89, KERALA, Wayanad,Female,In hearing,88
32,3,District - Wayanad  03,Rural,90+, KERALA, Wayanad,Female,In hearing,20
32,3,District - Wayanad  03,Rural,Age not stated, KERALA, Wayanad,Female,In hearing,0
32,3,District - Wayanad  03,Urban,0-4, KERALA, Wayanad,Female,In hearing,0
32,3,District - Wayanad  03,Urban,5-9, KERALA, Wayanad,Female,In hearing,3
32,3,District - Wayanad  03,Urban,10-19, KERALA, Wayanad,Female,In hearing,6
32,3,District - Wayanad  03,Urban,20-29, KERALA, Wayanad,Female,In hearing,2
32,3,District - Wayanad  03,Urban,30-39, KERALA, Wayanad,Female,In hearing,6
32,3,District - Wayanad  03,Urban,40-49, KERALA, Wayanad,Female,In hearing,10
32,3,District - Wayanad  03,Urban,50-59, KERALA, Wayanad,Female,In hearing,4
32,3,District - Wayanad  03,Urban,60-69, KERALA, Wayanad,Female,In hearing,11
32,3,District - Wayanad  03,Urban,70-79, KERALA, Wayanad,Female,In hearing,8
32,3,District - Wayanad  03,Urban,80-89, KERALA, Wayanad,Female,In hearing,4
32,3,District - Wayanad  03,Urban,90+, KERALA, Wayanad,Female,In hearing,1
32,3,District - Wayanad  03,Urban,Age not stated, KERALA, Wayanad,Female,In hearing,0
32,4,District - Kozhikode  04,Rural,0-4, KERALA, Kozhikode,Female,In hearing,38
32,4,District - Kozhikode  04,Rural,5-9, KERALA, Kozhikode,Female,In hearing,77
32,4,District - Kozhikode  04,Rural,10-19, KERALA, Kozhikode,Female,In hearing,258
32,4,District - Kozhikode  04,Rural,20-29, KERALA, Kozhikode,Female,In hearing,214
32,4,District - Kozhikode  04,Rural,30-39, KERALA, Kozhikode,Female,In hearing,272
32,4,District - Kozhikode  04,Rural,40-49, KERALA, Kozhikode,Female,In hearing,292
32,4,District - Kozhikode  04,Rural,50-59, KERALA, Kozhikode,Female,In hearing,252
32,4,District - Kozhikode  04,Rural,60-69, KERALA, Kozhikode,Female,In hearing,525
32,4,District - Kozhikode  04,Rural,70-79, KERALA, Kozhikode,Female,In hearing,586
32,4,District - Kozhikode  04,Rural,80-89, KERALA, Kozhikode,Female,In hearing,382
32,4,District - Kozhikode  04,Rural,90+, KERALA, Kozhikode,Female,In hearing,114
32,4,District - Kozhikode  04,Rural,Age not stated, KERALA, Kozhikode,Female,In hearing,1
32,4,District - Kozhikode  04,Urban,0-4, KERALA, Kozhikode,Female,In hearing,22
32,4,District - Kozhikode  04,Urban,5-9, KERALA, Kozhikode,Female,In hearing,58
32,4,District - Kozhikode  04,Urban,10-19, KERALA, Kozhikode,Female,In hearing,168
32,4,District - Kozhikode  04,Urban,20-29, KERALA, Kozhikode,Female,In hearing,107
32,4,District - Kozhikode  04,Urban,30-39, KERALA, Kozhikode,Female,In hearing,126
32,4,District - Kozhikode  04,Urban,40-49, KERALA, Kozhikode,Female,In hearing,136
32,4,District - Kozhikode  04,Urban,50-59, KERALA, Kozhikode,Female,In hearing,137
32,4,District - Kozhikode  04,Urban,60-69, KERALA, Kozhikode,Female,In hearing,279
32,4,District - Kozhikode  04,Urban,70-79, KERALA, Kozhikode,Female,In hearing,301
32,4,District - Kozhikode  04,Urban,80-89, KERALA, Kozhikode,Female,In hearing,147
32,4,District - Kozhikode  04,Urban,90+, KERALA, Kozhikode,Female,In hearing,42
32,4,District - Kozhikode  04,Urban,Age not stated, KERALA, Kozhikode,Female,In hearing,1
32,5,District - Malappuram  05,Rural,0-4, KERALA, Malappuram,Female,In hearing,46
32,5,District - Malappuram  05,Rural,5-9, KERALA, Malappuram,Female,In hearing,167
32,5,District - Malappuram  05,Rural,10-19, KERALA, Malappuram,Female,In hearing,506
32,5,District - Malappuram  05,Rural,20-29, KERALA, Malappuram,Female,In hearing,322
32,5,District - Malappuram  05,Rural,30-39, KERALA, Malappuram,Female,In hearing,360
32,5,District - Malappuram  05,Rural,40-49, KERALA, Malappuram,Female,In hearing,364
32,5,District - Malappuram  05,Rural,50-59, KERALA, Malappuram,Female,In hearing,394
32,5,District - Malappuram  05,Rural,60-69, KERALA, Malappuram,Female,In hearing,734
32,5,District - Malappuram  05,Rural,70-79, KERALA, Malappuram,Female,In hearing,735
32,5,District - Malappuram  05,Rural,80-89, KERALA, Malappuram,Female,In hearing,402
32,5,District - Malappuram  05,Rural,90+, KERALA, Malappuram,Female,In hearing,92
32,5,District - Malappuram  05,Rural,Age not stated, KERALA, Malappuram,Female,In hearing,2
32,5,District - Malappuram  05,Urban,0-4, KERALA, Malappuram,Female,In hearing,3
32,5,District - Malappuram  05,Urban,5-9, KERALA, Malappuram,Female,In hearing,20
32,5,District - Malappuram  05,Urban,10-19, KERALA, Malappuram,Female,In hearing,48
32,5,District - Malappuram  05,Urban,20-29, KERALA, Malappuram,Female,In hearing,23
32,5,District - Malappuram  05,Urban,30-39, KERALA, Malappuram,Female,In hearing,31
32,5,District - Malappuram  05,Urban,40-49, KERALA, Malappuram,Female,In hearing,48
32,5,District - Malappuram  05,Urban,50-59, KERALA, Malappuram,Female,In hearing,37
32,5,District - Malappuram  05,Urban,60-69, KERALA, Malappuram,Female,In hearing,83
32,5,District - Malappuram  05,Urban,70-79, KERALA, Malappuram,Female,In hearing,95
32,5,District - Malappuram  05,Urban,80-89, KERALA, Malappuram,Female,In hearing,63
32,5,District - Malappuram  05,Urban,90+, KERALA, Malappuram,Female,In hearing,8
32,5,District - Malappuram  05,Urban,Age not stated, KERALA, Malappuram,Female,In hearing,1
32,6,District - Palakkad  06,Rural,0-4, KERALA, Palakkad,Female,In hearing,20
32,6,District - Palakkad  06,Rural,5-9, KERALA, Palakkad,Female,In hearing,81
32,6,District - Palakkad  06,Rural,10-19, KERALA, Palakkad,Female,In hearing,219
32,6,District - Palakkad  06,Rural,20-29, KERALA, Palakkad,Female,In hearing,185
32,6,District - Palakkad  06,Rural,30-39, KERALA, Palakkad,Female,In hearing,209
32,6,District - Palakkad  06,Rural,40-49, KERALA, Palakkad,Female,In hearing,243
32,6,District - Palakkad  06,Rural,50-59, KERALA, Palakkad,Female,In hearing,339
32,6,District - Palakkad  06,Rural,60-69, KERALA, Palakkad,Female,In hearing,645
32,6,District - Palakkad  06,Rural,70-79, KERALA, Palakkad,Female,In hearing,715
32,6,District - Palakkad  06,Rural,80-89, KERALA, Palakkad,Female,In hearing,420
32,6,District - Palakkad  06,Rural,90+, KERALA, Palakkad,Female,In hearing,99
32,6,District - Palakkad  06,Rural,Age not stated, KERALA, Palakkad,Female,In hearing,5
32,6,District - Palakkad  06,Urban,0-4, KERALA, Palakkad,Female,In hearing,4
32,6,District - Palakkad  06,Urban,5-9, KERALA, Palakkad,Female,In hearing,18
32,6,District - Palakkad  06,Urban,10-19, KERALA, Palakkad,Female,In hearing,42
32,6,District - Palakkad  06,Urban,20-29, KERALA, Palakkad,Female,In hearing,33
32,6,District - Palakkad  06,Urban,30-39, KERALA, Palakkad,Female,In hearing,32
32,6,District - Palakkad  06,Urban,40-49, KERALA, Palakkad,Female,In hearing,38
32,6,District - Palakkad  06,Urban,50-59, KERALA, Palakkad,Female,In hearing,47
32,6,District - Palakkad  06,Urban,60-69, KERALA, Palakkad,Female,In hearing,74
32,6,District - Palakkad  06,Urban,70-79, KERALA, Palakkad,Female,In hearing,67
32,6,District - Palakkad  06,Urban,80-89, KERALA, Palakkad,Female,In hearing,52
32,6,District - Palakkad  06,Urban,90+, KERALA, Palakkad,Female,In hearing,12
32,6,District - Palakkad  06,Urban,Age not stated, KERALA, Palakkad,Female,In hearing,0
32,7,District - Thrissur  07,Rural,0-4, KERALA, Thrissur,Female,In hearing,19
32,7,District - Thrissur  07,Rural,5-9, KERALA, Thrissur,Female,In hearing,66
32,7,District - Thrissur  07,Rural,10-19, KERALA, Thrissur,Female,In hearing,177
32,7,District - Thrissur  07,Rural,20-29, KERALA, Thrissur,Female,In hearing,196
32,7,District - Thrissur  07,Rural,30-39, KERALA, Thrissur,Female,In hearing,239
32,7,District - Thrissur  07,Rural,40-49, KERALA, Thrissur,Female,In hearing,241
32,7,District - Thrissur  07,Rural,50-59, KERALA, Thrissur,Female,In hearing,241
32,7,District - Thrissur  07,Rural,60-69, KERALA, Thrissur,Female,In hearing,438
32,7,District - Thrissur  07,Rural,70-79, KERALA, Thrissur,Female,In hearing,538
32,7,District - Thrissur  07,Rural,80-89, KERALA, Thrissur,Female,In hearing,342
32,7,District - Thrissur  07,Rural,90+, KERALA, Thrissur,Female,In hearing,79
32,7,District - Thrissur  07,Rural,Age not stated, KERALA, Thrissur,Female,In hearing,1
32,7,District - Thrissur  07,Urban,0-4, KERALA, Thrissur,Female,In hearing,16
32,7,District - Thrissur  07,Urban,5-9, KERALA, Thrissur,Female,In hearing,40
32,7,District - Thrissur  07,Urban,10-19, KERALA, Thrissur,Female,In hearing,121
32,7,District - Thrissur  07,Urban,20-29, KERALA, Thrissur,Female,In hearing,60
32,7,District - Thrissur  07,Urban,30-39, KERALA, Thrissur,Female,In hearing,84
32,7,District - Thrissur  07,Urban,40-49, KERALA, Thrissur,Female,In hearing,70
32,7,District - Thrissur  07,Urban,50-59, KERALA, Thrissur,Female,In hearing,86
32,7,District - Thrissur  07,Urban,60-69, KERALA, Thrissur,Female,In hearing,139
32,7,District - Thrissur  07,Urban,70-79, KERALA, Thrissur,Female,In hearing,167
32,7,District - Thrissur  07,Urban,80-89, KERALA, Thrissur,Female,In hearing,103
32,7,District - Thrissur  07,Urban,90+, KERALA, Thrissur,Female,In hearing,25
32,7,District - Thrissur  07,Urban,Age not stated, KERALA, Thrissur,Female,In hearing,0
32,8,District - Ernakulam  08,Rural,0-4, KERALA, Ernakulam,Female,In hearing,17
32,8,District - Ernakulam  08,Rural,5-9, KERALA, Ernakulam,Female,In hearing,71
32,8,District - Ernakulam  08,Rural,10-19, KERALA, Ernakulam,Female,In hearing,179
32,8,District - Ernakulam  08,Rural,20-29, KERALA, Ernakulam,Female,In hearing,178
32,8,District - Ernakulam  08,Rural,30-39, KERALA, Ernakulam,Female,In hearing,242
32,8,District - Ernakulam  08,Rural,40-49, KERALA, Ernakulam,Female,In hearing,202
32,8,District - Ernakulam  08,Rural,50-59, KERALA, Ernakulam,Female,In hearing,222
32,8,District - Ernakulam  08,Rural,60-69, KERALA, Ernakulam,Female,In hearing,319
32,8,District - Ernakulam  08,Rural,70-79, KERALA, Ernakulam,Female,In hearing,462
32,8,District - Ernakulam  08,Rural,80-89, KERALA, Ernakulam,Female,In hearing,338
32,8,District - Ernakulam  08,Rural,90+, KERALA, Ernakulam,Female,In hearing,101
32,8,District - Ernakulam  08,Rural,Age not stated, KERALA, Ernakulam,Female,In hearing,2
32,8,District - Ernakulam  08,Urban,0-4, KERALA, Ernakulam,Female,In hearing,11
32,8,District - Ernakulam  08,Urban,5-9, KERALA, Ernakulam,Female,In hearing,35
32,8,District - Ernakulam  08,Urban,10-19, KERALA, Ernakulam,Female,In hearing,90
32,8,District - Ernakulam  08,Urban,20-29, KERALA, Ernakulam,Female,In hearing,136
32,8,District - Ernakulam  08,Urban,30-39, KERALA, Ernakulam,Female,In hearing,164
32,8,District - Ernakulam  08,Urban,40-49, KERALA, Ernakulam,Female,In hearing,147
32,8,District - Ernakulam  08,Urban,50-59, KERALA, Ernakulam,Female,In hearing,165
32,8,District - Ernakulam  08,Urban,60-69, KERALA, Ernakulam,Female,In hearing,235
32,8,District - Ernakulam  08,Urban,70-79, KERALA, Ernakulam,Female,In hearing,317
32,8,District - Ernakulam  08,Urban,80-89, KERALA, Ernakulam,Female,In hearing,189
32,8,District - Ernakulam  08,Urban,90+, KERALA, Ernakulam,Female,In hearing,52
32,8,District - Ernakulam  08,Urban,Age not stated, KERALA, Ernakulam,Female,In hearing,0
32,9,District - Idukki  09,Rural,0-4, KERALA, Idukki,Female,In hearing,22
32,9,District - Idukki  09,Rural,5-9, KERALA, Idukki,Female,In hearing,38
32,9,District - Idukki  09,Rural,10-19, KERALA, Idukki,Female,In hearing,110
32,9,District - Idukki  09,Rural,20-29, KERALA, Idukki,Female,In hearing,149
32,9,District - Idukki  09,Rural,30-39, KERALA, Idukki,Female,In hearing,153
32,9,District - Idukki  09,Rural,40-49, KERALA, Idukki,Female,In hearing,161
32,9,District - Idukki  09,Rural,50-59, KERALA, Idukki,Female,In hearing,150
32,9,District - Idukki  09,Rural,60-69, KERALA, Idukki,Female,In hearing,243
32,9,District - Idukki  09,Rural,70-79, KERALA, Idukki,Female,In hearing,241
32,9,District - Idukki  09,Rural,80-89, KERALA, Idukki,Female,In hearing,179
32,9,District - Idukki  09,Rural,90+, KERALA, Idukki,Female,In hearing,52
32,9,District - Idukki  09,Rural,Age not stated, KERALA, Idukki,Female,In hearing,1
32,9,District - Idukki  09,Urban,0-4, KERALA, Idukki,Female,In hearing,0
32,9,District - Idukki  09,Urban,5-9, KERALA, Idukki,Female,In hearing,2
32,9,District - Idukki  09,Urban,10-19, KERALA, Idukki,Female,In hearing,7
32,9,District - Idukki  09,Urban,20-29, KERALA, Idukki,Female,In hearing,6
32,9,District - Idukki  09,Urban,30-39, KERALA, Idukki,Female,In hearing,2
32,9,District - Idukki  09,Urban,40-49, KERALA, Idukki,Female,In hearing,13
32,9,District - Idukki  09,Urban,50-59, KERALA, Idukki,Female,In hearing,6
32,9,District - Idukki  09,Urban,60-69, KERALA, Idukki,Female,In hearing,13
32,9,District - Idukki  09,Urban,70-79, KERALA, Idukki,Female,In hearing,18
32,9,District - Idukki  09,Urban,80-89, KERALA, Idukki,Female,In hearing,10
32,9,District - Idukki  09,Urban,90+, KERALA, Idukki,Female,In hearing,4
32,9,District - Idukki  09,Urban,Age not stated, KERALA, Idukki,Female,In hearing,0
32,10,District - Kottayam  10,Rural,0-4, KERALA, Kottayam,Female,In hearing,15
32,10,District - Kottayam  10,Rural,5-9, KERALA, Kottayam,Female,In hearing,86
32,10,District - Kottayam  10,Rural,10-19, KERALA, Kottayam,Female,In hearing,279
32,10,District - Kottayam  10,Rural,20-29, KERALA, Kottayam,Female,In hearing,220
32,10,District - Kottayam  10,Rural,30-39, KERALA, Kottayam,Female,In hearing,235
32,10,District - Kottayam  10,Rural,40-49, KERALA, Kottayam,Female,In hearing,263
32,10,District - Kottayam  10,Rural,50-59, KERALA, Kottayam,Female,In hearing,238
32,10,District - Kottayam  10,Rural,60-69, KERALA, Kottayam,Female,In hearing,373
32,10,District - Kottayam  10,Rural,70-79, KERALA, Kottayam,Female,In hearing,520
32,10,District - Kottayam  10,Rural,80-89, KERALA, Kottayam,Female,In hearing,365
32,10,District - Kottayam  10,Rural,90+, KERALA, Kottayam,Female,In hearing,120
32,10,District - Kottayam  10,Rural,Age not stated, KERALA, Kottayam,Female,In hearing,0
32,10,District - Kottayam  10,Urban,0-4, KERALA, Kottayam,Female,In hearing,0
32,10,District - Kottayam  10,Urban,5-9, KERALA, Kottayam,Female,In hearing,7
32,10,District - Kottayam  10,Urban,10-19, KERALA, Kottayam,Female,In hearing,25
32,10,District - Kottayam  10,Urban,20-29, KERALA, Kottayam,Female,In hearing,35
32,10,District - Kottayam  10,Urban,30-39, KERALA, Kottayam,Female,In hearing,41
32,10,District - Kottayam  10,Urban,40-49, KERALA, Kottayam,Female,In hearing,51
32,10,District - Kottayam  10,Urban,50-59, KERALA, Kottayam,Female,In hearing,33
32,10,District - Kottayam  10,Urban,60-69, KERALA, Kottayam,Female,In hearing,85
32,10,District - Kottayam  10,Urban,70-79, KERALA, Kottayam,Female,In hearing,98
32,10,District - Kottayam  10,Urban,80-89, KERALA, Kottayam,Female,In hearing,63
32,10,District - Kottayam  10,Urban,90+, KERALA, Kottayam,Female,In hearing,25
32,10,District - Kottayam  10,Urban,Age not stated, KERALA, Kottayam,Female,In hearing,0
32,11,District - Alappuzha  11,Rural,0-4, KERALA, Alappuzha,Female,In hearing,10
32,11,District - Alappuzha  11,Rural,5-9, KERALA, Alappuzha,Female,In hearing,33
32,11,District - Alappuzha  11,Rural,10-19, KERALA, Alappuzha,Female,In hearing,151
32,11,District - Alappuzha  11,Rural,20-29, KERALA, Alappuzha,Female,In hearing,177
32,11,District - Alappuzha  11,Rural,30-39, KERALA, Alappuzha,Female,In hearing,179
32,11,District - Alappuzha  11,Rural,40-49, KERALA, Alappuzha,Female,In hearing,252
32,11,District - Alappuzha  11,Rural,50-59, KERALA, Alappuzha,Female,In hearing,204
32,11,District - Alappuzha  11,Rural,60-69, KERALA, Alappuzha,Female,In hearing,368
32,11,District - Alappuzha  11,Rural,70-79, KERALA, Alappuzha,Female,In hearing,450
32,11,District - Alappuzha  11,Rural,80-89, KERALA, Alappuzha,Female,In hearing,279
32,11,District - Alappuzha  11,Rural,90+, KERALA, Alappuzha,Female,In hearing,70
32,11,District - Alappuzha  11,Rural,Age not stated, KERALA, Alappuzha,Female,In hearing,1
32,11,District - Alappuzha  11,Urban,0-4, KERALA, Alappuzha,Female,In hearing,7
32,11,District - Alappuzha  11,Urban,5-9, KERALA, Alappuzha,Female,In hearing,19
32,11,District - Alappuzha  11,Urban,10-19, KERALA, Alappuzha,Female,In hearing,60
32,11,District - Alappuzha  11,Urban,20-29, KERALA, Alappuzha,Female,In hearing,77
32,11,District - Alappuzha  11,Urban,30-39, KERALA, Alappuzha,Female,In hearing,88
32,11,District - Alappuzha  11,Urban,40-49, KERALA, Alappuzha,Female,In hearing,88
32,11,District - Alappuzha  11,Urban,50-59, KERALA, Alappuzha,Female,In hearing,86
32,11,District - Alappuzha  11,Urban,60-69, KERALA, Alappuzha,Female,In hearing,160
32,11,District - Alappuzha  11,Urban,70-79, KERALA, Alappuzha,Female,In hearing,183
32,11,District - Alappuzha  11,Urban,80-89, KERALA, Alappuzha,Female,In hearing,123
32,11,District - Alappuzha  11,Urban,90+, KERALA, Alappuzha,Female,In hearing,25
32,11,District - Alappuzha  11,Urban,Age not stated, KERALA, Alappuzha,Female,In hearing,0
32,12,District - Pathanamthitta  12,Rural,0-4, KERALA, Pathanamthitta,Female,In hearing,9
32,12,District - Pathanamthitta  12,Rural,5-9, KERALA, Pathanamthitta,Female,In hearing,41
32,12,District - Pathanamthitta  12,Rural,10-19, KERALA, Pathanamthitta,Female,In hearing,133
32,12,District - Pathanamthitta  12,Rural,20-29, KERALA, Pathanamthitta,Female,In hearing,123
32,12,District - Pathanamthitta  12,Rural,30-39, KERALA, Pathanamthitta,Female,In hearing,162
32,12,District - Pathanamthitta  12,Rural,40-49, KERALA, Pathanamthitta,Female,In hearing,187
32,12,District - Pathanamthitta  12,Rural,50-59, KERALA, Pathanamthitta,Female,In hearing,158
32,12,District - Pathanamthitta  12,Rural,60-69, KERALA, Pathanamthitta,Female,In hearing,218
32,12,District - Pathanamthitta  12,Rural,70-79, KERALA, Pathanamthitta,Female,In hearing,345
32,12,District - Pathanamthitta  12,Rural,80-89, KERALA, Pathanamthitta,Female,In hearing,215
32,12,District - Pathanamthitta  12,Rural,90+, KERALA, Pathanamthitta,Female,In hearing,71
32,12,District - Pathanamthitta  12,Rural,Age not stated, KERALA, Pathanamthitta,Female,In hearing,0
32,12,District - Pathanamthitta  12,Urban,0-4, KERALA, Pathanamthitta,Female,In hearing,0
32,12,District - Pathanamthitta  12,Urban,5-9, KERALA, Pathanamthitta,Female,In hearing,7
32,12,District - Pathanamthitta  12,Urban,10-19, KERALA, Pathanamthitta,Female,In hearing,14
32,12,District - Pathanamthitta  12,Urban,20-29, KERALA, Pathanamthitta,Female,In hearing,8
32,12,District - Pathanamthitta  12,Urban,30-39, KERALA, Pathanamthitta,Female,In hearing,12
32,12,District - Pathanamthitta  12,Urban,40-49, KERALA, Pathanamthitta,Female,In hearing,9
32,12,District - Pathanamthitta  12,Urban,50-59, KERALA, Pathanamthitta,Female,In hearing,8
32,12,District - Pathanamthitta  12,Urban,60-69, KERALA, Pathanamthitta,Female,In hearing,27
32,12,District - Pathanamthitta  12,Urban,70-79, KERALA, Pathanamthitta,Female,In hearing,33
32,12,District - Pathanamthitta  12,Urban,80-89, KERALA, Pathanamthitta,Female,In hearing,23
32,12,District - Pathanamthitta  12,Urban,90+, KERALA, Pathanamthitta,Female,In hearing,5
32,12,District - Pathanamthitta  12,Urban,Age not stated, KERALA, Pathanamthitta,Female,In hearing,0
32,13,District - Kollam  13,Rural,0-4, KERALA, Kollam,Female,In hearing,19
32,13,District - Kollam  13,Rural,5-9, KERALA, Kollam,Female,In hearing,65
32,13,District - Kollam  13,Rural,10-19, KERALA, Kollam,Female,In hearing,217
32,13,District - Kollam  13,Rural,20-29, KERALA, Kollam,Female,In hearing,254
32,13,District - Kollam  13,Rural,30-39, KERALA, Kollam,Female,In hearing,341
32,13,District - Kollam  13,Rural,40-49, KERALA, Kollam,Female,In hearing,321
32,13,District - Kollam  13,Rural,50-59, KERALA, Kollam,Female,In hearing,307
32,13,District - Kollam  13,Rural,60-69, KERALA, Kollam,Female,In hearing,514
32,13,District - Kollam  13,Rural,70-79, KERALA, Kollam,Female,In hearing,650
32,13,District - Kollam  13,Rural,80-89, KERALA, Kollam,Female,In hearing,375
32,13,District - Kollam  13,Rural,90+, KERALA, Kollam,Female,In hearing,101
32,13,District - Kollam  13,Rural,Age not stated, KERALA, Kollam,Female,In hearing,1
32,13,District - Kollam  13,Urban,0-4, KERALA, Kollam,Female,In hearing,2
32,13,District - Kollam  13,Urban,5-9, KERALA, Kollam,Female,In hearing,15
32,13,District - Kollam  13,Urban,10-19, KERALA, Kollam,Female,In hearing,41
32,13,District - Kollam  13,Urban,20-29, KERALA, Kollam,Female,In hearing,56
32,13,District - Kollam  13,Urban,30-39, KERALA, Kollam,Female,In hearing,73
32,13,District - Kollam  13,Urban,40-49, KERALA, Kollam,Female,In hearing,74
32,13,District - Kollam  13,Urban,50-59, KERALA, Kollam,Female,In hearing,89
32,13,District - Kollam  13,Urban,60-69, KERALA, Kollam,Female,In hearing,140
